Project,Class,ReleaseIndex,LOC,LOC_TOUCHED,NR,NAUTH,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,CHURN,MAX_CHURN,AVG_CHURN,CHANGE_SET_SIZE,MAX_CHANGE_SET,AVG_CHANGE_SET,AGE_WEEKS,WEIGHTED_AGE_WEEKS,IGNORED_ZERO_LOC_REVS,NSmells,NFIX,BUGGY
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSCollectionFieldStrategy.java,1,28,102,2,2,99,96,49.500000,96,96,48.000000,614,476,307.000000,5.428571,5.352941,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSMapFieldStrategy.java,1,41,163,2,2,156,149,78.000000,149,149,74.500000,614,476,307.000000,5.428571,5.318142,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DriverDataSource.java,1,24,64,1,1,64,64,64.000000,64,64,64.000000,476,476,476.000000,5.428571,5.428571,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaFactory.java,1,5,371,8,1,205,55,25.625000,39,55,4.875000,3313,773,414.125000,14.857143,8.274933,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaParser.java,1,10,62,1,1,62,62,62.000000,62,62,62.000000,476,476,476.000000,5.428571,5.428571,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaSerializer.java,1,13,78,1,1,78,78,78.000000,78,78,78.000000,476,476,476.000000,5.428571,5.428571,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Unique.java,1,15,413,8,1,233,55,29.125000,53,55,6.625000,3313,773,414.125000,14.857143,8.054652,1,0,0,YES
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/CacheDictionary.java,1,16,42,1,1,42,42,42.000000,42,42,42.000000,476,476,476.000000,5.428571,5.428571,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Calendard.java,1,10,241,8,1,138,35,17.250000,35,35,4.375000,3313,773,414.125000,14.857143,8.045050,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Raw.java,1,10,191,8,1,113,30,14.125000,35,30,4.375000,3313,773,414.125000,14.857143,8.119671,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Result.java,1,174,578,2,2,575,572,287.500000,572,572,286.000000,614,476,307.000000,5.428571,5.415225,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Row.java,1,163,520,1,1,520,520,520.000000,520,520,520.000000,476,476,476.000000,5.428571,5.428571,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowManager.java,1,14,71,1,1,71,71,71.000000,71,71,71.000000,476,476,476.000000,5.428571,5.428571,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactory.java,1,6,273,8,1,158,40,19.750000,43,35,5.375000,3313,773,414.125000,14.857143,7.871795,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Select.java,1,132,723,4,2,702,668,175.500000,681,668,170.250000,656,476,164.000000,5.428571,5.146809,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectExecutor.java,1,27,122,1,1,122,122,122.000000,122,122,122.000000,476,476,476.000000,5.428571,5.428571,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Sized.java,1,9,217,9,1,125,31,13.888889,33,30,3.666667,3314,773,368.222222,14.857143,7.998025,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Union.java,1,14,76,1,1,76,76,76.000000,76,76,76.000000,476,476,476.000000,5.428571,5.428571,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/ant/PCEnhancerTask.java,1,37,294,6,2,191,99,31.833333,88,86,14.666667,1954,773,325.666667,6.571429,6.395044,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,251,4178,8,3,2771,1336,346.375000,1364,1324,170.500000,2073,773,259.125000,6.571429,6.421459,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/conf/ProductDerivation.java,1,15,217,4,2,140,68,35.000000,63,65,15.750000,1924,773,481.000000,6.571429,6.339039,1,0,0,NO
